Lab,Tester_Id,Exp,PVS,Scene,Camera,OS,Timestamp,Camera_w_ver,Orientation
agh,273,vime1,vime1_blackwhite_camD.jpg,blackwhite,Dvime1,5,2017-12-04 15:15:58,Dvime1ver1,hor
agh,276,vime1,vime1_clocktower_camF-ver2.jpg,clocktower,Fvime1,4,2017-12-04 15:15:58,Fvime1ver2,hor
agh,278,vime1,vime1_blackwhite_camB.jpg,blackwhite,Bvime1,4,2017-12-04 15:15:58,Bvime1ver1,hor
agh,268,vime1,vime1_cathedral_camF.jpg,cathedral,Fvime1,3,2017-12-04 15:15:58,Fvime1ver1,ver
agh,267,vime1,vime1_clocktower_camE-ver1.jpg,clocktower,Evime1,4,2017-12-04 15:15:59,Evime1ver1,hor
agh,263,vime1,vime1_clocktower_camH-ver2.jpg,clocktower,Hvime1,4,2017-12-04 15:15:59,Hvime1ver2,hor
agh,269,vime1,vime1_blackwhite_camB.jpg,blackwhite,Bvime1,5,2017-12-04 15:16:00,Bvime1ver1,hor
agh,271,vime1,vime1_clocktower_camG-ver1.jpg,clocktower,Gvime1,5,2017-12-04 15:16:00,Gvime1ver1,hor
agh,259,vime1,vime1_clocktower_camI-ver2.jpg,clocktower,Ivime1,3,2017-12-04 15:16:00,Ivime1ver2,hor
agh,276,vime1,vime1_clocktower_camC-ver2.jpg,clocktower,Cvime1,4,2017-12-04 15:16:00,Cvime1ver2,hor
agh,280,vime1,vime1_cathedral_camK-ver1.jpg,cathedral,Kvime1,4,2017-12-04 15:16:00,Kvime1ver1,hor
agh,265,vime1,vime1_cathedral_camK-ver1.jpg,cathedral,Kvime1,2,2017-12-04 15:16:01,Kvime1ver1,hor
agh,274,vime1,vime1_alley_camF.jpg,alley,Fvime1,3,2017-12-04 15:16:01,Fvime1ver1,ver
agh,266,vime1,vime1_statue_camB.jpg,statue,Bvime1,3,2017-12-04 15:16:01,Bvime1ver1,ver
agh,268,vime1,vime1_statue_camD.jpg,statue,Dvime1,1,2017-12-04 15:16:01,Dvime1ver1,ver
agh,262,vime1,vime1_blackwhite_camA-ver3.jpg,blackwhite,Avime1,3,2017-12-04 15:16:01,Avime1ver3,hor
agh,264,vime1,vime1_riverview_camH.jpg,riverview,Hvime1,2,2017-12-04 15:16:02,Hvime1ver1,hor
agh,267,vime1,vime1_cathedral_camF.jpg,cathedral,Fvime1,3,2017-12-04 15:16:02,Fvime1ver1,ver
agh,273,vime1,vime1_cathedral_camG.jpg,cathedral,Gvime1,5,2017-12-04 15:16:03,Gvime1ver1,ver
agh,270,vime1,vime1_statue_camH-ver1.jpg,statue,Hvime1,4,2017-12-04 15:16:03,Hvime1ver1,ver
agh,275,vime1,vime1_alley_camF.jpg,alley,Fvime1,2,2017-12-04 15:16:03,Fvime1ver1,ver
agh,278,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,2,2017-12-04 15:16:03,Avime1ver2,ver
agh,263,vime1,vime1_clocktower_camA-ver2.jpg,clocktower,Avime1,2,2017-12-04 15:16:04,Avime1ver2,hor
agh,259,vime1,vime1_construction_camI.jpg,construction,Ivime1,4,2017-12-04 15:16:04,Ivime1ver1,ver
agh,262,vime1,vime1_riverview_camC-ver1.jpg,riverview,Cvime1,2,2017-12-04 15:16:04,Cvime1ver1,hor
agh,276,vime1,vime1_clocktower_camJ-ver1.jpg,clocktower,Jvime1,4,2017-12-04 15:16:05,Jvime1ver1,hor
agh,269,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,5,2017-12-04 15:16:06,Fvime1ver1,hor
agh,266,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,4,2017-12-04 15:16:07,Fvime1ver1,hor
agh,278,vime1,vime1_clocktower_camK-ver1.jpg,clocktower,Kvime1,1,2017-12-04 15:16:07,Kvime1ver1,hor
agh,274,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,4,2017-12-04 15:16:07,Avime1ver2,ver
agh,265,vime1,vime1_clocktower_camB-ver1.jpg,clocktower,Bvime1,4,2017-12-04 15:16:08,Bvime1ver1,hor
agh,271,vime1,vime1_riverview_camH.jpg,riverview,Hvime1,4,2017-12-04 15:16:08,Hvime1ver1,hor
agh,259,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,4,2017-12-04 15:16:08,Avime1ver1,ver
agh,280,vime1,vime1_construction_camF.jpg,construction,Fvime1,3,2017-12-04 15:16:09,Fvime1ver1,hor
agh,276,vime1,vime1_alley_camC-ver2.jpg,alley,Cvime1,4,2017-12-04 15:16:09,Cvime1ver2,ver
agh,268,vime1,vime1_clocktower_camI-ver1.jpg,clocktower,Ivime1,4,2017-12-04 15:16:09,Ivime1ver1,hor
agh,267,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,4,2017-12-04 15:16:10,Avime1ver1,ver
agh,266,vime1,vime1_clocktower_camA-ver1.jpg,clocktower,Avime1,1,2017-12-04 15:16:11,Avime1ver1,hor
agh,259,vime1,vime1_clocktower_camA-ver3.jpg,clocktower,Avime1,4,2017-12-04 15:16:11,Avime1ver3,hor
agh,279,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,4,2017-12-04 15:16:11,Avime1ver1,ver
agh,273,vime1,vime1_clocktower_camF-ver2.jpg,clocktower,Fvime1,3,2017-12-04 15:16:11,Fvime1ver2,hor
agh,262,vime1,vime1_clocktower_camK-ver1.jpg,clocktower,Kvime1,2,2017-12-04 15:16:11,Kvime1ver1,hor
agh,274,vime1,vime1_clocktower_camD-ver2.jpg,clocktower,Dvime1,3,2017-12-04 15:16:12,Dvime1ver2,hor
agh,270,vime1,vime1_clocktower_camA-ver1.jpg,clocktower,Avime1,5,2017-12-04 15:16:12,Avime1ver1,hor
agh,280,vime1,vime1_blackwhite_camH.jpg,blackwhite,Hvime1,4,2017-12-04 15:16:12,Hvime1ver1,hor
agh,276,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,4,2017-12-04 15:16:13,Fvime1ver1,hor
agh,269,vime1,vime1_clocktower_camA-ver2.jpg,clocktower,Avime1,4,2017-12-04 15:16:13,Avime1ver2,hor
agh,262,vime1,vime1_alley_camC-ver1.jpg,alley,Cvime1,2,2017-12-04 15:16:13,Cvime1ver1,ver
agh,267,vime1,vime1_construction_camI.jpg,construction,Ivime1,5,2017-12-04 15:16:14,Ivime1ver1,ver
agh,259,vime1,vime1_alley_camD.jpg,alley,Dvime1,2,2017-12-04 15:16:14,Dvime1ver1,ver
agh,266,vime1,vime1_blackwhite_camI-ver2.jpg,blackwhite,Ivime1,2,2017-12-04 15:16:14,Ivime1ver2,hor
agh,265,vime1,vime1_clocktower_camE-ver2.jpg,clocktower,Evime1,4,2017-12-04 15:16:15,Evime1ver2,ver
agh,259,vime1,vime1_alley_camC-ver1.jpg,alley,Cvime1,1,2017-12-04 15:16:16,Cvime1ver1,ver
agh,276,vime1,vime1_alley_camC-ver1.jpg,alley,Cvime1,3,2017-12-04 15:16:16,Cvime1ver1,ver
agh,273,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,3,2017-12-04 15:16:16,Avime1ver2,ver
agh,268,vime1,vime1_blackwhite_camA-ver1.jpg,blackwhite,Avime1,4,2017-12-04 15:16:16,Avime1ver1,hor
agh,271,vime1,vime1_riverview_camA-ver1.jpg,riverview,Avime1,4,2017-12-04 15:16:17,Avime1ver1,hor
agh,267,vime1,vime1_clocktower_camA-ver1.jpg,clocktower,Avime1,2,2017-12-04 15:16:17,Avime1ver1,hor
agh,280,vime1,vime1_alley_camI.jpg,alley,Ivime1,5,2017-12-04 15:16:17,Ivime1ver1,ver
agh,259,vime1,vime1_cathedral_camG.jpg,cathedral,Gvime1,2,2017-12-04 15:16:18,Gvime1ver1,ver
agh,275,vime1,vime1_clocktower_camG-ver2.jpg,clocktower,Gvime1,3,2017-12-04 15:16:18,Gvime1ver2,ver
agh,274,vime1,vime1_riverview_camA-ver2.jpg,riverview,Avime1,5,2017-12-04 15:16:18,Avime1ver2,hor
agh,266,vime1,vime1_blackwhite_camA-ver3.jpg,blackwhite,Avime1,3,2017-12-04 15:16:18,Avime1ver3,hor
agh,265,vime1,vime1_construction_camJ.jpg,construction,Jvime1,3,2017-12-04 15:16:19,Jvime1ver1,ver
agh,270,vime1,vime1_riverview_camK-ver2.jpg,riverview,Kvime1,5,2017-12-04 15:16:19,Kvime1ver2,hor
agh,263,vime1,vime1_riverview_camC-ver2.jpg,riverview,Cvime1,4,2017-12-04 15:16:20,Cvime1ver2,hor
agh,273,vime1,vime1_cathedral_camK-ver2.jpg,cathedral,Kvime1,2,2017-12-04 15:16:20,Kvime1ver2,hor
agh,276,vime1,vime1_construction_camB.jpg,construction,Bvime1,4,2017-12-04 15:16:20,Bvime1ver1,hor
agh,267,vime1,vime1_blackwhite_camJ.jpg,blackwhite,Jvime1,4,2017-12-04 15:16:20,Jvime1ver1,hor
agh,279,vime1,vime1_blackwhite_camC.jpg,blackwhite,Cvime1,3,2017-12-04 15:16:20,Cvime1ver1,hor
agh,269,vime1,vime1_alley_camF.jpg,alley,Fvime1,4,2017-12-04 15:16:21,Fvime1ver1,ver
agh,259,vime1,vime1_alley_camF.jpg,alley,Fvime1,3,2017-12-04 15:16:21,Fvime1ver1,ver
agh,280,vime1,vime1_alley_camF.jpg,alley,Fvime1,4,2017-12-04 15:16:21,Fvime1ver1,ver
agh,262,vime1,vime1_cathedral_camA-ver3.jpg,cathedral,Avime1,3,2017-12-04 15:16:22,Avime1ver3,ver
agh,275,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,4,2017-12-04 15:16:22,Avime1ver1,ver
agh,265,vime1,vime1_alley_camB.jpg,alley,Bvime1,2,2017-12-04 15:16:22,Bvime1ver1,ver
agh,268,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,2,2017-12-04 15:16:23,Cvime1ver2,ver
agh,273,vime1,vime1_clocktower_camB-ver1.jpg,clocktower,Bvime1,4,2017-12-04 15:16:24,Bvime1ver1,hor
agh,262,vime1,vime1_riverview_camC-ver2.jpg,riverview,Cvime1,2,2017-12-04 15:16:24,Cvime1ver2,hor
agh,271,vime1,vime1_cathedral_camD-ver1.jpg,cathedral,Dvime1,2,2017-12-04 15:16:24,Dvime1ver1,ver
agh,266,vime1,vime1_clocktower_camE-ver1.jpg,clocktower,Evime1,3,2017-12-04 15:16:24,Evime1ver1,hor
agh,263,vime1,vime1_alley_camE.jpg,alley,Evime1,5,2017-12-04 15:16:25,Evime1ver1,ver
agh,275,vime1,vime1_statue_camF.jpg,statue,Fvime1,4,2017-12-04 15:16:25,Fvime1ver1,ver
agh,267,vime1,vime1_riverview_camA-ver1.jpg,riverview,Avime1,3,2017-12-04 15:16:26,Avime1ver1,hor
agh,270,vime1,vime1_clocktower_camK-ver2.jpg,clocktower,Kvime1,4,2017-12-04 15:16:26,Kvime1ver2,hor
agh,280,vime1,vime1_construction_camH.jpg,construction,Hvime1,3,2017-12-04 15:16:27,Hvime1ver1,hor
agh,262,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,4,2017-12-04 15:16:27,Fvime1ver1,hor
agh,259,vime1,vime1_alley_camC-ver2.jpg,alley,Cvime1,2,2017-12-04 15:16:27,Cvime1ver2,ver
agh,274,vime1,vime1_statue_camF.jpg,statue,Fvime1,4,2017-12-04 15:16:28,Fvime1ver1,ver
agh,266,vime1,vime1_clocktower_camH.jpg,clocktower,Hvime1,4,2017-12-04 15:16:28,Hvime1ver1,hor
agh,273,vime1,vime1_clocktower_camI-ver1.jpg,clocktower,Ivime1,5,2017-12-04 15:16:28,Ivime1ver1,hor
agh,276,vime1,vime1_blackwhite_camE.jpg,blackwhite,Evime1,4,2017-12-04 15:16:28,Evime1ver1,hor
agh,272,vime1,vime1_clocktower_camE-ver1.jpg,clocktower,Evime1,4,2017-12-04 15:16:28,Evime1ver1,hor
agh,275,vime1,vime1_clocktower_camA-ver1.jpg,clocktower,Avime1,4,2017-12-04 15:16:29,Avime1ver1,hor
agh,263,vime1,vime1_blackwhite_camI-ver2.jpg,blackwhite,Ivime1,4,2017-12-04 15:16:29,Ivime1ver2,hor
agh,265,vime1,vime1_statue_camK.jpg,statue,Kvime1,1,2017-12-04 15:16:29,Kvime1ver1,hor
agh,267,vime1,vime1_clocktower_camI-ver1.jpg,clocktower,Ivime1,4,2017-12-04 15:16:29,Ivime1ver1,hor
agh,262,vime1,vime1_clocktower_camK-ver2.jpg,clocktower,Kvime1,2,2017-12-04 15:16:30,Kvime1ver2,hor
agh,259,vime1,vime1_cathedral_camA-ver2.jpg,cathedral,Avime1,1,2017-12-04 15:16:31,Avime1ver2,ver
agh,269,vime1,vime1_blackwhite_camH.jpg,blackwhite,Hvime1,3,2017-12-04 15:16:31,Hvime1ver1,hor
agh,266,vime1,vime1_cathedral_camK-ver5.jpg,cathedral,Kvime1,4,2017-12-04 15:16:31,Kvime1ver1,ver
agh,268,vime1,vime1_statue_camA-ver1.jpg,statue,Avime1,3,2017-12-04 15:16:32,Avime1ver1,ver
agh,264,vime1,vime1_cathedral_camE.jpg,cathedral,Evime1,3,2017-12-04 15:16:32,Evime1ver1,ver
agh,276,vime1,vime1_alley_camA-ver2.jpg,alley,Avime1,4,2017-12-04 15:16:32,Avime1ver2,ver
agh,275,vime1,vime1_cathedral_camC-ver1.jpg,cathedral,Cvime1,3,2017-12-04 15:16:33,Cvime1ver1,ver
agh,273,vime1,vime1_alley_camF.jpg,alley,Fvime1,3,2017-12-04 15:16:33,Fvime1ver1,ver
agh,259,vime1,vime1_cathedral_camF.jpg,cathedral,Fvime1,2,2017-12-04 15:16:34,Fvime1ver1,ver
agh,267,vime1,vime1_alley_camH.jpg,alley,Hvime1,5,2017-12-04 15:16:34,Hvime1ver1,ver
agh,274,vime1,vime1_clocktower_camA-ver2.jpg,clocktower,Avime1,4,2017-12-04 15:16:35,Avime1ver2,hor
agh,278,vime1,vime1_alley_camA-ver2.jpg,alley,Avime1,2,2017-12-04 15:16:35,Avime1ver2,ver
agh,272,vime1,vime1_statue_camB.jpg,statue,Bvime1,3,2017-12-04 15:16:35,Bvime1ver1,ver
agh,270,vime1,vime1_cathedral_camB.jpg,cathedral,Bvime1,5,2017-12-04 15:16:35,Bvime1ver1,ver
agh,265,vime1,vime1_cathedral_camI-ver2.jpg,cathedral,Ivime1,5,2017-12-04 15:16:36,Ivime1ver2,hor
agh,271,vime1,vime1_blackwhite_camG.jpg,blackwhite,Gvime1,3,2017-12-04 15:16:36,Gvime1ver1,hor
agh,263,vime1,vime1_riverview_camH.jpg,riverview,Hvime1,3,2017-12-04 15:16:36,Hvime1ver1,hor
agh,266,vime1,vime1_alley_camD.jpg,alley,Dvime1,4,2017-12-04 15:16:37,Dvime1ver1,ver
agh,276,vime1,vime1_blackwhite_camI-ver1.jpg,blackwhite,Ivime1,4,2017-12-04 15:16:37,Ivime1ver1,hor
agh,262,vime1,vime1_blackwhite_camE.jpg,blackwhite,Evime1,5,2017-12-04 15:16:37,Evime1ver1,hor
agh,268,vime1,vime1_riverview_camK-ver2.jpg,riverview,Kvime1,1,2017-12-04 15:16:38,Kvime1ver2,hor
agh,259,vime1,vime1_statue_camK.jpg,statue,Kvime1,1,2017-12-04 15:16:38,Kvime1ver1,hor
agh,275,vime1,vime1_blackwhite_camA-ver3.jpg,blackwhite,Avime1,4,2017-12-04 15:16:38,Avime1ver3,hor
agh,273,vime1,vime1_alley_camA-ver2.jpg,alley,Avime1,5,2017-12-04 15:16:38,Avime1ver2,ver
agh,269,vime1,vime1_construction_camA-ver3.jpg,construction,Avime1,4,2017-12-04 15:16:39,Avime1ver3,hor
agh,278,vime1,vime1_cathedral_camI-ver2.jpg,cathedral,Ivime1,4,2017-12-04 15:16:39,Ivime1ver2,hor
agh,267,vime1,vime1_statue_camC-ver2.jpg,statue,Cvime1,4,2017-12-04 15:16:39,Cvime1ver2,ver
agh,276,vime1,vime1_blackwhite_camH.jpg,blackwhite,Hvime1,4,2017-12-04 15:16:41,Hvime1ver1,hor
agh,259,vime1,vime1_construction_camH.jpg,construction,Hvime1,1,2017-12-04 15:16:41,Hvime1ver1,hor
agh,263,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,3,2017-12-04 15:16:41,Cvime1ver2,ver
agh,262,vime1,vime1_alley_camF.jpg,alley,Fvime1,4,2017-12-04 15:16:42,Fvime1ver1,ver
agh,270,vime1,vime1_clocktower_camI-ver1.jpg,clocktower,Ivime1,5,2017-12-04 15:16:42,Ivime1ver1,hor
agh,275,vime1,vime1_construction_camC.jpg,construction,Cvime1,3,2017-12-04 15:16:42,Cvime1ver1,hor
agh,267,vime1,vime1_alley_camC-ver2.jpg,alley,Cvime1,5,2017-12-04 15:16:42,Cvime1ver2,ver
agh,266,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,5,2017-12-04 15:16:42,Avime1ver2,ver
agh,273,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,2,2017-12-04 15:16:43,Dvime1ver2,ver
agh,265,vime1,vime1_riverview_camK-ver2.jpg,riverview,Kvime1,3,2017-12-04 15:16:43,Kvime1ver2,hor
agh,279,vime1,vime1_cathedral_camA-ver2.jpg,cathedral,Avime1,4,2017-12-04 15:16:43,Avime1ver2,ver
agh,259,vime1,vime1_clocktower_camG-ver1.jpg,clocktower,Gvime1,2,2017-12-04 15:16:43,Gvime1ver1,hor
agh,269,vime1,vime1_blackwhite_camG.jpg,blackwhite,Gvime1,3,2017-12-04 15:16:44,Gvime1ver1,hor
agh,274,vime1,vime1_clocktower_camF-ver1.jpg,clocktower,Fvime1,4,2017-12-04 15:16:44,Fvime1ver1,hor
agh,278,vime1,vime1_construction_camF.jpg,construction,Fvime1,3,2017-12-04 15:16:44,Fvime1ver1,hor
agh,262,vime1,vime1_clocktower_camB-ver1.jpg,clocktower,Bvime1,4,2017-12-04 15:16:44,Bvime1ver1,hor
agh,271,vime1,vime1_statue_camA-ver3.jpg,statue,Avime1,2,2017-12-04 15:16:44,Avime1ver3,ver
agh,276,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,3,2017-12-04 15:16:44,Avime1ver1,ver
agh,267,vime1,vime1_riverview_camJ.jpg,riverview,Jvime1,3,2017-12-04 15:16:45,Jvime1ver1,hor
agh,268,vime1,vime1_alley_camH.jpg,alley,Hvime1,3,2017-12-04 15:16:45,Hvime1ver1,ver
agh,259,vime1,vime1_clocktower_camD-ver3.jpg,clocktower,Dvime1,2,2017-12-04 15:16:46,Dvime1ver3,ver
agh,272,vime1,vime1_riverview_camB.jpg,riverview,Bvime1,4,2017-12-04 15:16:46,Bvime1ver1,hor
agh,275,vime1,vime1_riverview_camA-ver2.jpg,riverview,Avime1,4,2017-12-04 15:16:46,Avime1ver2,hor
agh,273,vime1,vime1_blackwhite_camC.jpg,blackwhite,Cvime1,4,2017-12-04 15:16:46,Cvime1ver1,hor
agh,263,vime1,vime1_alley_camA-ver3.jpg,alley,Avime1,5,2017-12-04 15:16:46,Avime1ver3,ver
agh,265,vime1,vime1_statue_camA-ver1.jpg,statue,Avime1,3,2017-12-04 15:16:46,Avime1ver1,ver
agh,266,vime1,vime1_cathedral_camD-ver1.jpg,cathedral,Dvime1,2,2017-12-04 15:16:47,Dvime1ver1,ver
agh,276,vime1,vime1_statue_camD.jpg,statue,Dvime1,2,2017-12-04 15:16:47,Dvime1ver1,ver
agh,259,vime1,vime1_clocktower_camC-ver3.jpg,clocktower,Cvime1,2,2017-12-04 15:16:48,Cvime1ver3,hor
agh,270,vime1,vime1_alley_camC-ver2.jpg,alley,Cvime1,4,2017-12-04 15:16:48,Cvime1ver2,ver
agh,280,vime1,vime1_alley_camA-ver2.jpg,alley,Avime1,4,2017-12-04 15:16:49,Avime1ver2,ver
agh,278,vime1,vime1_clocktower_camB-ver1.jpg,clocktower,Bvime1,5,2017-12-04 15:16:50,Bvime1ver1,hor
agh,259,vime1,vime1_statue_camD.jpg,statue,Dvime1,1,2017-12-04 15:16:50,Dvime1ver1,ver
agh,279,vime1,vime1_clocktower_camA-ver1.jpg,clocktower,Avime1,2,2017-12-04 15:16:50,Avime1ver1,hor
agh,267,vime1,vime1_cathedral_camD-ver2.jpg,cathedral,Dvime1,4,2017-12-04 15:16:50,Dvime1ver2,ver
agh,274,vime1,vime1_statue_camA-ver1.jpg,statue,Avime1,3,2017-12-04 15:16:50,Avime1ver1,ver
agh,266,vime1,vime1_riverview_camC-ver1.jpg,riverview,Cvime1,2,2017-12-04 15:16:51,Cvime1ver1,hor
agh,269,vime1,vime1_alley_camE.jpg,alley,Evime1,4,2017-12-04 15:16:51,Evime1ver1,ver
agh,276,vime1,vime1_alley_camB.jpg,alley,Bvime1,3,2017-12-04 15:16:51,Bvime1ver1,ver
agh,268,vime1,vime1_alley_camG.jpg,alley,Gvime1,4,2017-12-04 15:16:51,Gvime1ver1,ver
agh,271,vime1,vime1_clocktower_camD-ver1.jpg,clocktower,Dvime1,3,2017-12-04 15:16:52,Dvime1ver1,hor
agh,272,vime1,vime1_construction_camF.jpg,construction,Fvime1,4,2017-12-04 15:16:52,Fvime1ver1,hor
agh,275,vime1,vime1_riverview_camA-ver1.jpg,riverview,Avime1,2,2017-12-04 15:16:52,Avime1ver1,hor
agh,273,vime1,vime1_cathedral_camI-ver2.jpg,cathedral,Ivime1,5,2017-12-04 15:16:52,Ivime1ver2,hor
agh,265,vime1,vime1_construction_camA-ver2.jpg,construction,Avime1,3,2017-12-04 15:16:54,Avime1ver2,hor
agh,269,vime1,vime1_clocktower_camK-ver2.jpg,clocktower,Kvime1,2,2017-12-04 15:16:54,Kvime1ver2,hor
agh,280,vime1,vime1_cathedral_camG.jpg,cathedral,Gvime1,3,2017-12-04 15:16:54,Gvime1ver1,ver
agh,266,vime1,vime1_clocktower_camI-ver1.jpg,clocktower,Ivime1,4,2017-12-04 15:16:54,Ivime1ver1,hor
agh,270,vime1,vime1_clocktower_camD-ver3.jpg,clocktower,Dvime1,4,2017-12-04 15:16:54,Dvime1ver3,ver
agh,267,vime1,vime1_cathedral_camK-ver5.jpg,cathedral,Kvime1,3,2017-12-04 15:16:54,Kvime1ver1,ver
agh,262,vime1,vime1_clocktower_camC-ver1.jpg,clocktower,Cvime1,4,2017-12-04 15:16:55,Cvime1ver1,hor
agh,276,vime1,vime1_cathedral_camI-ver2.jpg,cathedral,Ivime1,4,2017-12-04 15:16:55,Ivime1ver2,hor
agh,268,vime1,vime1_alley_camF.jpg,alley,Fvime1,2,2017-12-04 15:16:55,Fvime1ver1,ver
agh,274,vime1,vime1_statue_camA-ver3.jpg,statue,Avime1,2,2017-12-04 15:16:55,Avime1ver3,ver
agh,264,vime1,vime1_riverview_camA-ver1.jpg,riverview,Avime1,2,2017-12-04 15:16:55,Avime1ver1,hor
agh,272,vime1,vime1_alley_camC-ver2.jpg,alley,Cvime1,4,2017-12-04 15:16:56,Cvime1ver2,ver
agh,259,vime1,vime1_statue_camA-ver2.jpg,statue,Avime1,1,2017-12-04 15:16:56,Avime1ver2,ver
agh,273,vime1,vime1_cathedral_camA-ver1.jpg,cathedral,Avime1,3,2017-12-04 15:16:57,Avime1ver1,ver
agh,275,vime1,vime1_riverview_camH.jpg,riverview,Hvime1,3,2017-12-04 15:16:58,Hvime1ver1,hor
agh,262,vime1,vime1_clocktower_camI-ver1.jpg,clocktower,Ivime1,5,2017-12-04 15:16:58,Ivime1ver1,hor
agh,266,vime1,vime1_statue_camA-ver1.jpg,statue,Avime1,5,2017-12-04 15:16:58,Avime1ver1,ver
agh,263,vime1,vime1_clocktower_camE-ver1.jpg,clocktower,Evime1,5,2017-12-04 15:16:59,Evime1ver1,hor
agh,265,vime1,vime1_blackwhite_camA-ver3.jpg,blackwhite,Avime1,4,2017-12-04 15:16:59,Avime1ver3,hor
agh,278,vime1,vime1_alley_camC-ver1.jpg,alley,Cvime1,3,2017-12-04 15:16:59,Cvime1ver1,ver
agh,269,vime1,vime1_clocktower_camC-ver3.jpg,clocktower,Cvime1,3,2017-12-04 15:16:59,Cvime1ver3,hor
agh,271,vime1,vime1_statue_camK.jpg,statue,Kvime1,1,2017-12-04 15:17:00,Kvime1ver1,hor
agh,267,vime1,vime1_clocktower_camB-ver2.jpg,clocktower,Bvime1,4,2017-12-04 15:17:00,Bvime1ver2,hor
agh,264,vime1,vime1_cathedral_camH.jpg,cathedral,Hvime1,2,2017-12-04 15:17:00,Hvime1ver1,ver
agh,259,vime1,vime1_blackwhite_camH.jpg,blackwhite,Hvime1,3,2017-12-04 15:17:00,Hvime1ver1,hor
agh,275,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,2,2017-12-04 15:17:00,Cvime1ver2,ver
agh,270,vime1,vime1_cathedral_camI-ver2.jpg,cathedral,Ivime1,5,2017-12-04 15:17:01,Ivime1ver2,hor
agh,279,vime1,vime1_blackwhite_camF.jpg,blackwhite,Fvime1,5,2017-12-04 15:17:01,Fvime1ver1,hor
agh,266,vime1,vime1_blackwhite_camA-ver2.jpg,blackwhite,Avime1,4,2017-12-04 15:17:02,Avime1ver2,hor
agh,274,vime1,vime1_alley_camA-ver2.jpg,alley,Avime1,4,2017-12-04 15:17:02,Avime1ver2,ver
agh,276,vime1,vime1_statue_camF.jpg,statue,Fvime1,3,2017-12-04 15:17:03,Fvime1ver1,ver
agh,278,vime1,vime1_cathedral_camK-ver3.jpg,cathedral,Kvime1,2,2017-12-04 15:17:03,Kvime1ver3,hor
agh,267,vime1,vime1_construction_camB.jpg,construction,Bvime1,5,2017-12-04 15:17:03,Bvime1ver1,hor
agh,262,vime1,vime1_clocktower_camC-ver2.jpg,clocktower,Cvime1,3,2017-12-04 15:17:04,Cvime1ver2,hor
agh,259,vime1,vime1_cathedral_camC-ver2.jpg,cathedral,Cvime1,2,2017-12-04 15:17:04,Cvime1ver2,ver
agh,265,vime1,vime1_riverview_camI.jpg,riverview,Ivime1,3,2017-12-04 15:17:05,Ivime1ver1,hor
agh,266,vime1,vime1_cathedral_camA-ver1.jpg,cathedral,Avime1,2,2017-12-04 15:17:06,Avime1ver1,ver
agh,262,vime1,vime1_alley_camG.jpg,alley,Gvime1,3,2017-12-04 15:17:07,Gvime1ver1,ver
agh,263,vime1,vime1_alley_camA-ver1.jpg,alley,Avime1,2,2017-12-04 15:17:07,Avime1ver1,ver
agh,267,vime1,vime1_clocktower_camD-ver1.jpg,clocktower,Dvime1,4,2017-12-04 15:17:07,Dvime1ver1,hor
agh,271,vime1,vime1_blackwhite_camI-ver1.jpg,blackwhite,Ivime1,5,2017-12-04 15:17:07,Ivime1ver1,hor
agh,268,vime1,vime1_clocktower_camH.jpg,clocktower,Hvime1,2,2017-12-04 15:17:07,Hvime1ver1,hor
agh,275,vime1,vime1_clocktower_camC-ver1.jpg,clocktower,Cvime1,4,2017-12-04 15:17:08,Cvime1ver1,hor
agh,278,vime1,vime1_statue_camI.jpg,statue,Ivime1,3,2017-12-04 15:17:08,Ivime1ver1,ver
agh,274,vime1,vime1_riverview_camC-ver2.jpg,riverview,Cvime1,3,2017-12-04 15:17:08,Cvime1ver2,hor
agh,266,vime1,vime1_blackwhite_camC.jpg,blackwhite,Cvime1,2,2017-12-04 15:17:09,Cvime1ver1,hor
agh,269,vime1,vime1_clocktower_camJ-ver2.jpg,clocktower,Jvime1,4,2017-12-04 15:17:09,Jvime1ver2,hor
agh,262,vime1,vime1_cathedral_camB.jpg,cathedral,Bvime1,3,2017-12-04 15:17:10,Bvime1ver1,ver
agh,270,vime1,vime1_clocktower_camC-ver3.jpg,clocktower,Cvime1,4,2017-12-04 15:17:10,Cvime1ver3,hor
agh,267,vime1,vime1_construction_camF.jpg,construction,Fvime1,5,2017-12-04 15:17:10,Fvime1ver1,hor
